age,loan_amount,employment_years,income,debt,dti,loan_to_income,monthly_obligation
34,2864,2.0,10202.334346851167,3087.482589482301,0.3026251134805455,0.280720068822675,257.2902157901918
61,1255,1.0,4381.001255699546,2563.6337909649797,0.5851707500950318,0.2864641954546998,213.63614924708165
43,1333,2.0,4191.241204183702,1648.910816291222,0.39341825868796987,0.31804421054779614,137.40923469093516
37,2022,2.0,5698.1512685702,2976.6972416978183,0.5223970199100632,0.35485193437263157,248.05810347481818
32,1552,2.0,5528.375466080034,2322.4186597930984,0.4200906168625047,0.2807334649251791,193.53488831609152
24,626,1.0,2103.6168276876997,457.2526993959171,0.2173650131419277,0.29758271171851225,38.104391616326424
35,8858,4.0,32742.928418659056,14841.077751432045,0.4532605502376089,0.27053169731001014,1236.7564792860037
23,996,1.0,3346.777129476727,1943.0094045373291,0.5805613368826628,0.2975997389332363,161.91745037811077
45,1750,0.0,6655.090167409928,2932.5303970233613,0.4406447280585325,0.2629566175631662,244.3775330852801
34,6999,4.0,23814.394619443498,12566.273630385263,0.5276755437707161,0.29389787613100177,1047.189469198772
27,1995,1.0,6812.095004284128,3771.7383735493954,0.5536825853393631,0.2928614469917616,314.3115311291163
67,1199,1.0,4598.810226116475,1339.3202802669207,0.291231908779573,0.2607196081262329,111.61002335557673
22,1331,1.0,4265.380926571601,1214.8569916033116,0.28481793596329064,0.31204715895558294,101.2380826336093
28,2278,2.0,6481.71558721408,2880.425117013594,0.44439239554039667,0.3514501630546107,240.0354264177995
29,5003,2.0,13533.332972794182,4931.700651835723,0.36441138792268196,0.36967981280423984,410.97505431964356
27,3552,2.0,13048.330042870259,6993.180996590045,0.5359445211466881,0.27221874280692715,582.7650830491704
31,1928,2.0,6735.9424200126405,3772.1900583581014,0.5600092493592044,0.28622572459525003,314.3491715298418
49,2964,2.0,10686.52324352813,3648.042962576934,0.34136855172108727,0.2773586818140342,304.0035802147445
24,1546,2.0,4561.656791590369,1344.540235947575,0.2947482235897928,0.3389119503357036,112.04501966229792
29,683,0.0,1945.522290434352,996.5163733507466,0.5122102060975446,0.3510625415900608,83.04303111256222
37,12389,3.0,33277.59181727919,10313.471595414074,0.3099224142192544,0.37229256455892595,859.4559662845062
37,4712,2.0,14767.958102795581,7812.925136787014,0.5290457274054714,0.3190691608955754,651.0770947322511
23,1553,2.0,5362.856223580327,1981.5501770157964,0.36949530145950515,0.2895844928997915,165.12918141798303
36,1372,1.0,4376.2117731691105,2043.7782460166968,0.46701995971658816,0.31351316415074726,170.31485383472474
34,2578,2.0,8378.413798636231,1995.856516403017,0.23821412553386728,0.30769547338657655,166.3213763669181
41,3979,4.0,15407.5299271875,6926.358471561212,0.4495437298706292,0.2582503502380884,577.1965392967677
31,6758,4.0,21159.347261524617,8055.513130678492,0.38070707149489164,0.31938603381629355,671.2927608898743
23,3234,2.0,10840.322677257103,4711.674545864233,0.43464338527018964,0.29833060290584357,392.63954548868605
38,5954,2.0,22098.493383814355,5904.84302005754,0.26720568309794535,0.2694301324795699,492.0702516714617
26,5433,2.0,17360.55591513528,8589.126323626497,0.49474949797767276,0.31295080794408214,715.7605269688747
22,806,1.0,2817.8691738448883,1536.0735500059864,0.5451188310172914,0.28603173187782877,128.00612916716554
27,1082,1.0,4129.4367104853045,1183.892656944299,0.2866959200363103,0.26202120915248023,98.65772141202491
24,2788,1.0,10964.351331676675,2612.649472046666,0.2382858222080647,0.25427860852518464,217.72078933722216
27,2930,1.0,8387.900398829443,1756.8913218962202,0.20945543441853456,0.34931268382835,146.40761015801834
33,1927,2.0,7519.379138248267,3434.766670762866,0.4567886001773063,0.25627115810640166,286.2305558969055
27,2820,3.0,9370.357261979063,4149.546656303287,0.4428376144355123,0.3009490376041866,345.7955546919406
27,937,2.0,2821.299989114832,1181.2189596386913,0.41867896508562796,0.33211640152239846,98.43491330322428
30,1056,2.0,3462.4631447834718,1013.7359376931402,0.2927788384463902,0.30498519575319205,84.47799480776168
49,3124,1.0,12412.829020255775,4423.465520118338,0.35636239836220585,0.2516751012119901,368.6221266765281
26,1388,1.0,4613.005219282804,2019.5300186381328,0.4377905340744692,0.30088845210883935,168.2941682198444
33,2384,3.0,7402.325118567227,2951.3569426754334,0.39870674354366775,0.3220609689272119,245.94641188961944
52,2133,1.0,7489.392029676768,4457.043606786352,0.5951142080859548,0.28480282398731066,371.4203005655293
20,2039,2.0,6090.2092222516485,1550.4205001714292,0.25457590102269323,0.334799663786616,129.2017083476191
36,2799,1.0,7747.1219405015345,3703.572238693214,0.4780578216190375,0.3612954619143116,308.6310198911012
21,1289,1.0,3658.8346153904363,1323.5011248348885,0.36172750724171693,0.3522979679316416,110.29176040290737
47,1217,2.0,3453.109048015479,1282.0697954656493,0.3712798459702459,0.3524360172463759,106.83914962213744
60,2246,1.0,6444.231266171485,3138.592636429984,0.48703910626327046,0.3485287704974542,261.54938636916535
58,385,1.0,1097.9312819600307,523.6851809116201,0.4769744605297479,0.3506594686988941,43.64043174263501
42,1965,2.0,6919.091831384421,4127.254865811147,0.5965023974808753,0.28399680881339434,343.9379054842623
36,1572,2.0,4573.2206569006075,1149.5142980839942,0.2513577157816501,0.3437402473961066,95.79285817366618
20,2718,2.0,8500.69823476568,2054.1415320499586,0.24164385975366656,0.31973844088290015,171.1784610041632
40,1358,2.0,5245.118214203152,2568.720732031161,0.48973552685149646,0.2589074153415072,214.06006100259674
32,931,0.0,3071.0110494463124,1324.6952550820104,0.4313547668025636,0.30315748950752053,110.3912712568342
23,1442,2.0,5128.824345263095,1588.213629518815,0.3096642666239223,0.2811560511585485,132.3511357932346
36,4241,2.0,12283.744765021485,2846.975856228207,0.23176774759559465,0.34525302186971824,237.24798801901724
31,2775,2.0,8111.469369592081,1900.2195810601443,0.23426329983857222,0.3421081771451665,158.35163175501202
32,3863,2.0,10511.83395284988,5862.201189219099,0.5576763498656473,0.3674905841670659,488.51676576825827
45,2329,1.0,6735.266349193429,1863.964284113853,0.27674692988749716,0.3457918186530078,155.33035700948776
30,918,1.0,2788.9945749751173,918.5515279715901,0.3293486248462083,0.329150873306446,76.54596066429917
34,1837,2.0,5332.224346155179,1549.8779836977105,0.29066256089079523,0.34450913554013834,129.15649864147588
28,3349,3.0,9326.753047403174,3189.735760374591,0.34199852233277495,0.35907458715575774,265.8113133645492
23,1275,1.0,3605.0809808710214,821.1276262153731,0.22776953709843736,0.3536675061573646,68.42730218461442
22,2828,2.0,9278.776474662067,3782.2512056614814,0.40762391636330814,0.3047815633583301,315.1876004717901
74,4526,2.0,13314.488546006158,3022.988390607095,0.22704502543688596,0.33993044376891435,251.91569921725792
50,2671,3.0,8419.95306514588,4379.576305528515,0.5201426031289447,0.3172226708788338,364.9646921273763
33,2051,2.0,6846.011763364416,2009.200617472568,0.2934848327641732,0.2995904872637924,167.43338478938065
45,1300,1.0,4663.351036290901,1939.9762558903315,0.41600476584180424,0.2787694921277004,161.66468799086095
22,741,1.0,2014.8403941630058,1112.25563710338,0.5520316350245833,0.3677710662078632,92.687969758615
48,1240,1.0,4628.358526196284,2130.669233454372,0.46035094761887774,0.26791355790215043,177.55576945453097
29,3357,2.0,11762.482143361301,4860.0590076624385,0.41318311462053414,0.28539894548487604,405.0049173052032
22,3632,2.0,10081.265072051072,3324.130829197923,0.32973350124615025,0.36027224500516536,277.01090243316025
22,1808,2.0,6927.240203180071,2308.161736585064,0.33320076522327924,0.2609986007371313,192.34681138208865
48,12204,4.0,47528.435701453665,22233.5542215304,0.46779478207927605,0.2567725998107432,1852.7961851275334
27,9157,5.0,25164.387837854654,15039.640947829546,0.5976557444884669,0.3638872544407845,1253.303412319129
37,3676,0.0,11159.736312785495,5186.327598631757,0.46473567593975146,0.3293984639931391,432.1939665526464
21,3441,2.0,12874.851471690565,5447.521755142536,0.42311336694800994,0.26726521914183843,453.960146261878
49,640,1.0,2345.181602460722,1154.439574268792,0.49226020409569843,0.2728999747091948,96.20329785573267
27,3652,2.0,10637.16101691932,4106.819004918444,0.38608224491348725,0.34332468919020587,342.234917076537
32,1530,2.0,4507.072619606889,1009.8408861673843,0.2240569370403141,0.33946646285309867,84.15340718061536
38,3914,4.0,12370.703747100626,5256.543680285568,0.42491872635116384,0.31639267094382895,438.04530669046403
22,1858,1.0,6154.991608646557,3588.6685578726656,0.583050113802152,0.30186881122467724,299.05571315605545
65,2600,2.0,9076.616541305028,2451.7863427981956,0.27012117694306387,0.286450351644598,204.3155285665163
35,1979,1.0,6250.773456944773,2975.380394070512,0.4760019563282663,0.3166008196635697,247.94836617254268
41,2116,0.0,6947.6312791169885,1947.9315279658038,0.28037347546362257,0.3045642341959364,162.32762733048364
29,1437,1.0,5264.1543174642775,2181.1027109471984,0.4143310737892325,0.27297831965765723,181.75855924559986
36,4042,4.0,10976.364674778397,2619.735321669778,0.23867057985868786,0.3682457826212488,218.31127680581483
64,3832,1.0,11508.451160968385,4374.919001892448,0.380148374503274,0.3329726951439358,364.57658349103735
28,3660,2.0,13241.145979116616,6653.216804606013,0.5024653315580985,0.27641112074229823,554.4347337171678
44,1553,2.0,5995.008291904294,2032.4793263178638,0.33902860969559284,0.2590488493730998,169.3732771931553
23,1444,1.0,4835.816301886696,2253.319643013693,0.46596468979488725,0.298605221922227,187.77663691780776
19,1980,1.0,6684.779601100433,3463.9189888534147,0.5181799843158916,0.2961952552144063,288.65991573778456
25,1355,2.0,3806.9574338205293,2173.28208370043,0.5708711277917811,0.3559272788191302,181.1068403083692
47,1393,1.0,4545.660569313431,1335.773417619466,0.29385683274218144,0.30644611025376156,111.31445146828884
28,1376,2.0,4646.508478189483,1671.4716109514757,0.35972636632372323,0.2961363368772244,139.28930091262296
21,15653,5.0,46801.85439119257,12213.71170334902,0.260966405332167,0.33445255970339643,1017.8093086124182
34,1493,1.0,4517.306858409901,2696.8023841454624,0.5969934008633501,0.33050665956430914,224.73353201212186
26,4370,4.0,13851.64239035627,7906.522839351837,0.570800387169718,0.3154860540611749,658.8769032793198
27,750,2.0,2020.0711977777264,840.3149783213348,0.41598285211222386,0.37127404263031544,70.02624819344457
38,1308,1.0,4049.7060647770627,2173.936148547574,0.5368133177505685,0.32298640421746405,181.16134571229782
40,4623,1.0,13631.365515126701,5566.8205455118505,0.40838319090881686,0.3391443061863366,463.90171212598756
33,1851,2.0,5744.263465175093,2581.6688870351495,0.4494342752011039,0.3222345234026585,215.1390739195958
32,1880,2.0,5313.537077093591,1252.1338052280641,0.23564977284640665,0.3538132834538018,104.34448376900535
27,7980,3.0,30755.210267072485,15442.44228976633,0.5021081681987232,0.259468230933984,1286.8701908138607
32,4583,2.0,15848.578952850943,3979.346682064851,0.2510853934540939,0.2891741911772841,331.61222350540424
26,1386,1.0,4950.981085779017,2626.134302337628,0.5304270521010113,0.2799445152357956,218.84452519480234
38,947,2.0,3521.793550614866,1806.0153003458702,0.5128112350681544,0.268897079397134,150.5012750288225
40,684,1.0,2278.5792854233005,1101.6882518569578,0.48349787909719055,0.30018705268486223,91.80735432141314
50,7476,4.0,20802.42143165544,4461.373676253139,0.21446415220990486,0.3593812395620266,371.7811396877616
37,1922,1.0,6501.758364500332,2088.6986024139765,0.32125134237813147,0.2956123393471741,174.05821686783136
45,2303,2.0,7943.326793069446,2424.6610090803515,0.30524502796433717,0.2899289000685919,202.05508409002928
42,8086,3.0,29599.49811767266,10183.842389557982,0.34405456298860765,0.2731803075800186,848.6535324631651
35,2346,2.0,7606.2310606064375,1787.8986051900768,0.23505709870553543,0.30843133495512765,148.9915504325064
22,3973,1.0,11270.502057342368,6478.09444031432,0.574783129212425,0.3525131338236808,539.8412033595267
41,888,1.0,2703.99067246569,1139.7885718038835,0.4215208962849505,0.32840349970226,94.98238098365697
37,10222,4.0,32207.2363117158,10377.484731277973,0.32220972426320943,0.3173820908154611,864.7903942731645
28,4221,2.0,14891.222234214252,5342.86044429432,0.35879260682971337,0.28345557762893225,445.23837035786
41,6361,2.0,21803.627727998602,8260.98063047278,0.3788810162019342,0.29174044243250746,688.4150525393984
23,1297,1.0,4074.476604652676,1793.7383449964573,0.4402377333442469,0.31832309419053867,149.47819541637145
23,900,1.0,3583.8182985515755,1456.0042073764403,0.40627177107859913,0.2511288031437702,121.3336839480367
50,2241,2.0,7786.055160238378,4420.585678978819,0.5677567892857668,0.28782226093699925,368.38213991490153
35,1050,0.0,3132.1175084303923,1249.042712030038,0.39878539316233214,0.3352364645240241,104.08689266916984
50,1047,0.0,2934.0883317780836,1751.249368184892,0.5968632059293251,0.35683997262805944,145.93744734874102
27,6314,2.0,18124.203473079833,9797.400365108171,0.5405699830980383,0.34837393043938647,816.4500304256809
34,3496,2.0,10469.15762457632,2967.0033013906373,0.28340420574293435,0.3339332662059791,247.25027511588644
27,3609,4.0,10397.198768124983,5949.673121352488,0.5722380858575664,0.34711272531061194,495.8060934460407
43,4843,1.0,14119.392129973965,3481.087546993837,0.24654655915419044,0.343003434950916,290.0906289161531
47,3017,2.0,9192.176165265784,4844.091923731635,0.5269798833964766,0.32821390123051086,403.6743269776362
27,4139,2.0,11994.124414566655,4224.922137729418,0.352249317390632,0.3450856316758943,352.07684481078485
31,5742,3.0,22177.63609093991,12224.085208596389,0.5511897281780278,0.2589094697223273,1018.6737673830324
42,10366,5.0,28751.604010038114,15733.529686901136,0.5472226760429801,0.3605364068168473,1311.127473908428
24,2080,0.0,7001.311587074841,3657.27625427954,0.5223701600470485,0.2970871920398314,304.77302118996164
41,2580,2.0,8291.765084844435,4278.65173206301,0.5160121745228246,0.31115208566577524,356.55431100525084
26,4530,2.0,18013.566846127982,5798.05658473091,0.3218716556392163,0.25147712491897317,483.17138206090914
33,5150,2.0,14502.667128220628,3369.951596182756,0.23236771322050087,0.35510709543754576,280.8292996818963
24,5595,6.0,17888.002768881233,6461.004775198432,0.3611920715060646,0.3127794685795393,538.4170645998694
64,2384,2.0,9438.956683904638,2542.9474890022143,0.26940980599460346,0.25257028714468094,211.91229075018452
26,1453,2.0,5551.442471898605,2653.4808907098445,0.4779804355609847,0.2617337759249212,221.12340755915372
56,1538,0.0,5776.875793493323,1955.1252116469811,0.3384398906151142,0.2662338701711915,162.92710097058176
37,2279,1.0,6861.014057113891,4049.672932368211,0.5902440803439659,0.3321666419903342,337.4727443640176
33,1478,1.0,4278.095805550023,1952.4751433363047,0.4563888309381328,0.3454808090278328,162.70626194469205
47,5103,2.0,18157.448468365827,9605.14907384252,0.5289922254537444,0.2810416897996721,800.4290894868767
31,9857,3.0,38499.81216644082,9740.832436480247,0.2530098690967394,0.25602722312998877,811.7360363733538
34,6527,5.0,22250.65520360256,12122.285850944552,0.5448057929090491,0.2933396765297602,1010.1904875787127
27,1347,1.0,4618.61639028794,2628.4678718020737,0.5691028762053577,0.29164578440254996,219.03898931683946
30,2862,3.0,8700.400221407644,3435.1334948141293,0.39482476752757434,0.3289503847142511,286.2611245678441
35,2753,1.0,10165.885393436538,4498.416232531568,0.44250117510039094,0.27080769588229237,374.8680193776307
31,3651,1.0,10646.528967978024,5386.333673718503,0.5059239203611982,0.3429286682055019,448.8611394765419
25,975,1.0,3020.783007325517,815.416423166053,0.26993545090416504,0.32276399782294424,67.95136859717108
25,2631,1.0,8508.43102666639,3412.105724505897,0.40102643058537696,0.30922269825707543,284.3421437088247
29,2896,2.0,9682.719542226909,3480.600824355112,0.35946521110892526,0.2990895261780922,290.0500686962593
44,4716,0.0,14100.272397426024,3645.6197440397705,0.25854959686489964,0.33446162365351867,303.80164533664754
28,2284,2.0,6440.383076939122,2234.9016047954146,0.34701376891661256,0.354637289849768,186.2418003996179
50,1236,0.0,4302.301829943811,977.7795065570441,0.22726892375419744,0.2872880724912186,81.48162554642035
29,1103,1.0,3365.8126669653366,707.9137507407129,0.2103247627797948,0.32770688957994804,58.992812561726076
38,926,1.0,3186.968790716452,809.7020561806407,0.2540665156619291,0.29055822658113606,67.47517134838672
24,1800,2.0,5170.470516658085,3025.997418779491,0.5852460446356695,0.3481307927781055,252.16645156495758
40,1905,1.0,6302.095858711236,2645.694296703645,0.41981181435800674,0.3022803909538704,220.47452472530372
29,1123,1.0,3792.1305770072413,2223.4356151055845,0.586328864461288,0.2961395915027468,185.28630125879872
46,6331,4.0,17320.12641549705,6460.392453944268,0.37299915133205275,0.36552850990367985,538.366037828689
47,1377,2.0,4290.005454764038,1393.0782556804847,0.3247264532341038,0.3209786128525421,116.0898546400404
41,2503,2.0,7123.2532485043375,2866.8013171731895,0.40245674513609764,0.35138439034517727,238.90010976443247
32,2528,2.0,6954.949233806877,2613.702439604025,0.37580467545316404,0.3634821642855139,217.80853663366875
35,5324,1.0,21224.73103632543,5142.028008662591,0.24226587370469754,0.25083945661728996,428.5023340552159
24,6560,4.0,20312.85496404558,9269.37578778751,0.4563305258760824,0.32294820258459067,772.4479823156258
25,2969,1.0,11123.356306323216,3185.8991331945476,0.28641527300383984,0.2669158407082792,265.49159443287897
25,1206,1.0,3625.4621728601323,1623.609511868767,0.44783518195913186,0.33264724399222867,135.3007926557306
37,2118,1.0,7572.563687560376,3483.9884102746128,0.4600804369592613,0.27969391706527175,290.3323675228844
32,629,2.0,2314.911098494151,603.7518276006105,0.26080994125145923,0.2717166980663596,50.31265230005087
35,1198,0.0,4146.100281664263,930.9647388302682,0.22453985084426728,0.28894621900440803,77.58039490252234
46,2476,2.0,8159.49685713359,4180.148054505146,0.5123046344273758,0.303450083179493,348.3456712087622
25,1138,1.0,3659.566613732789,1404.9814346691146,0.38392016950772806,0.3109657836885856,117.08178622242622
27,14027,5.0,43930.1002330648,9808.076593209373,0.2232655182021903,0.3193027087482564,817.3397161007811
63,7596,2.0,29670.271172941975,17741.235599089632,0.597946526867907,0.25601383808474354,1478.436299924136
40,3077,2.0,11613.087890350456,2591.0218713519157,0.22311222439854664,0.2649596755878116,215.9184892793263
32,1505,2.0,5949.820667404136,2844.0981211754606,0.4780140915434213,0.2529488003302494,237.0081767646217
31,3148,2.0,8916.383546043327,5291.620142731979,0.5934715701053654,0.3530579392131392,440.96834522766494
31,6148,2.0,22385.830983402677,6618.864351708675,0.29567204168637023,0.2746380067176535,551.5720293090562
34,1337,1.0,5238.081587692971,1345.6618371311347,0.2568997474748785,0.25524611971324035,112.13848642759456
24,433,0.0,1259.298556866308,313.00366298924916,0.24855397576897156,0.3438422109189862,26.08363858243743
24,1228,1.0,3383.543221768537,1087.1664723069837,0.3213100590270382,0.3629331501071056,90.59720602558197
66,790,1.0,2887.3137505855293,694.1631339451487,0.24041832440425873,0.27361072202139197,57.8469278287624
21,2570,2.0,8821.861201163167,4206.832754327234,0.4768645366776527,0.29132174508267533,350.5693961939362
41,250,0.0,947.276258919424,213.05826838148872,0.22491671925202508,0.2639145630918479,17.754855698457394
47,1316,1.0,3754.587263520263,1515.9853863466878,0.4037688512599159,0.3505045715107795,126.33211552889065
25,1882,2.0,7014.257441227085,4199.286817759764,0.5986787415411907,0.268310653803257,349.94056814664697
59,6416,4.0,18834.187847235105,9899.025152623397,0.5255881078024075,0.3406571099343623,824.9187627186164
36,1275,2.0,3678.2151028716976,1640.8067922869577,0.44608777529240434,0.3466355186798531,136.7338993572465
33,6403,2.0,18477.058538869533,5958.878139379896,0.32250144831464467,0.34653784240225444,496.57317828165804
21,1987,2.0,7456.746625466342,3352.242593857339,0.4495583345166554,0.2664700974569769,279.3535494881116
44,760,1.0,2700.733183638816,1109.505985023674,0.4108165855646606,0.28140506607765625,92.45883208530616
28,2603,2.0,8756.719067565358,3243.780810347306,0.3704333535561486,0.2972574522393254,270.31506752894217
37,3380,0.0,10630.462715116586,2681.8972575895305,0.2522841506960798,0.31795417476923354,223.49143813246087
29,3990,3.0,15306.706877125736,8489.737710909114,0.5546416860961867,0.2606700469297309,707.4781425757595
23,11560,2.0,36875.553922407555,14009.534012914239,0.37991385952852896,0.313486816342453,1167.4611677428531
35,4380,2.0,16448.94072651401,4570.321809696817,0.27784900472830604,0.2662785447904185,380.86015080806806
45,6761,0.0,21987.988155790998,7632.112931666691,0.34710374035091585,0.3074860670333474,636.0094109722243
26,4280,2.0,13564.42954391814,4959.859448871182,0.3656519010115708,0.3155311460863473,413.3216207392652
32,2325,2.0,7634.30733557578,4053.9329177524087,0.5310151582267497,0.3045462931739109,337.82774314603404
23,1048,1.0,3215.7920161653615,1586.818910414454,0.4934457522245609,0.3258917227021656,132.2349092012045
41,3160,2.0,11576.59418847594,5877.691062052962,0.5077219574565359,0.2729645652730628,489.80758850441345
22,2483,2.0,8285.672971466169,1693.6951741002492,0.2044125057714589,0.29967390802785054,141.1412645083541
30,14179,3.0,42200.725072648966,15464.945200556902,0.3664615992719046,0.33598948775384097,1288.7454333797418
28,1797,1.0,6947.380677565865,2727.1085588454052,0.39253766065412943,0.25865863458479865,227.25904657045044
23,2511,1.0,7981.267809157512,1657.5250423084233,0.20767691072922267,0.31461167073217866,138.12708685903527
37,1274,1.0,4320.648460078962,1313.1543081247546,0.3039252834980137,0.2948631465325733,109.42952567706288
26,5248,2.0,20337.554184455927,10252.485026345918,0.504115929248854,0.2580447949838072,854.3737521954931
33,3029,1.0,10598.422519497977,2700.943141035581,0.2548438822915996,0.28579724901772235,225.0785950862984
49,428,0.0,1208.04314856424,500.2797243761784,0.4141240525810367,0.35429198080273727,41.6899770313482
23,976,2.0,3825.7015368623356,1094.459560377266,0.286080748806895,0.25511660818174287,91.20496336477215
23,841,1.0,2946.536630177417,603.5930486252263,0.2048483098575573,0.28541983540498583,50.29942071876886
25,5771,2.0,17966.320402914727,5326.6651481363115,0.2964805830398166,0.3212121275018425,443.8887623446926
55,1555,1.0,4435.42409732209,2618.4504068533156,0.5903495019640215,0.3505865427702481,218.20420057110962
32,1285,2.0,4787.096490949774,2492.2334964543847,0.5206148447531957,0.26842993501997536,207.68612470453206
74,1299,0.0,4537.966013268186,2649.4036822755506,0.5838306577284134,0.2862515929387661,220.7836401896292
39,1271,1.0,4293.372063869207,1696.4899821494676,0.395141617570545,0.2960377020887794,141.3741651791223
31,1393,2.0,5374.923157586646,1310.9140857162263,0.2438944794710014,0.25916649581004625,109.24284047635219
35,691,1.0,2569.2275639415343,1076.9785619861184,0.4191837955894771,0.26895243134474034,89.7482134988432
59,5045,1.0,14473.599691002308,5525.310197834662,0.38175093382398434,0.34856567182359527,460.44251648622185
24,2124,2.0,6546.796895996993,3520.493110556516,0.5377428330958464,0.32443346475261964,293.3744258797097
24,2214,1.0,6637.539940732303,1587.9188071246713,0.23923303231369786,0.3335573148740609,132.32656726038928
30,12680,2.0,46390.98531976207,18338.192031984912,0.39529645480871123,0.27332896494005815,1528.182669332076
27,2463,2.0,6678.1205156723,1736.4413295513123,0.2600194658775937,0.3688163449910494,144.70344412927602
40,1155,1.0,3957.6301147018276,1305.5049132518975,0.329870370756024,0.29184132082212516,108.79207610432479
31,3108,2.0,11447.628793709422,5665.921802881885,0.4949428309551199,0.27149727301673815,472.16015024015707
31,2901,1.0,11127.329482994446,4344.190122744865,0.3904072517475066,0.260709454540149,362.0158435620721
28,3617,1.0,11295.079580140584,3957.2911536137326,0.3503553140583077,0.320227934149268,329.7742628011444
63,1655,1.0,6225.5744523095755,2227.4514672250216,0.35779051142801405,0.2658389218019913,185.62095560208513
26,2812,2.0,7913.461925757391,3037.0181886286978,0.3837787073623946,0.35534384652149137,253.0848490523915
25,8065,3.0,30608.850310451853,15733.151614705068,0.5140066175348228,0.26348588457914357,1311.095967892089
36,3275,2.0,9290.033825516324,5173.005539295259,0.5568338755760938,0.35252831814290847,431.0837949412716
52,2223,2.0,7105.559529220929,4136.386899957496,0.5821338746015713,0.31285361706676673,344.6989083297913
66,1480,1.0,5519.996188471653,2841.480714824197,0.514761354502118,0.26811612716163385,236.7900595686831
25,1371,2.0,3930.049057193559,1281.8356407454417,0.3261627582992051,0.3488506072183813,106.8196367287868
37,3535,3.0,10507.204909529852,4993.5899267901295,0.4752538824346169,0.3364358105164406,416.13249389917746
25,3509,2.0,12736.512349988361,4776.717507567668,0.3750412496221568,0.27550713284576733,398.05979229730565
38,5711,3.0,20712.171546952843,6252.346954105369,0.30186824881842045,0.275731590338252,521.0289128421141
67,3872,2.0,13635.364846042496,7313.30927886468,0.536348631770369,0.28396746575679654,609.44243990539
25,4933,3.0,17718.996902074945,3816.149923703584,0.21537053958493002,0.2784017643471867,318.01249364196536
60,1940,2.0,6577.180560125782,3687.856689838519,0.5607047968541694,0.2949592127303404,307.32139081987657
31,1410,1.0,4233.382230745071,1628.120645601669,0.38459098584989365,0.33306701902791364,135.67672046680573
23,836,1.0,2614.6691340923694,1189.362240261948,0.45488059072331216,0.31973452743962605,99.113520021829
60,6468,2.0,18814.098709695496,8724.87965274089,0.46374156888231305,0.3437847382328677,727.0733043950742
35,1941,2.0,7527.070052731429,4200.4595864426,0.5580470962826145,0.25786926206374927,350.0382988702167
40,2675,2.0,9214.097401332498,4189.354065852121,0.4546678728668829,0.2903160107264717,349.11283882101003
38,2751,4.0,8806.322996689032,3923.8635777027134,0.4455734339040247,0.31238917775719904,326.9886314752261
50,6224,4.0,20431.365495841444,4630.989979863932,0.22666081622427603,0.3046296637034279,385.9158316553276
27,5998,3.0,23570.40729465556,9601.716747757191,0.40736320877808163,0.2544716315258586,800.1430623130992
39,1188,2.0,3410.908622535871,887.0668203969516,0.26006760032681664,0.3482942908968258,73.9222350330793
41,6313,2.0,21769.158572696055,10775.156773802766,0.49497350748859426,0.28999742819265756,897.9297311502305
27,1221,0.0,4079.5867692239103,1651.77886226632,0.4048887683250698,0.29929501909632866,137.64823852219334
51,2892,2.0,10069.767531836002,4753.847748497275,0.4720911116833414,0.28719630228372384,396.1539790414395
32,3062,2.0,8239.271177145887,1785.1959669496937,0.21666916024095373,0.3716348126146623,148.76633057914114
22,2301,1.0,8811.676152640657,2061.199144818183,0.23391680641832133,0.26113079511103493,171.76659540151525
51,7511,2.0,29364.18722631255,14286.539077926167,0.4865293552250729,0.25578777107338324,1190.544923160514
22,1258,1.0,4302.583393273633,984.5762254479462,0.22883373439946936,0.2923824793185117,82.04801878732884
54,717,2.0,2577.9981876263087,589.079523539269,0.22850269110610347,0.2781227711646212,49.08996029493908
35,1549,1.0,6035.935388591509,1236.4214673871584,0.20484339009395502,0.25662965228682816,103.0351222822632
54,1597,2.0,5764.613465331331,3358.467029164438,0.582600559319792,0.27703505353905106,279.8722524303698
48,1795,2.0,5151.743442708133,2550.1302304557753,0.4950033437836027,0.3484257358624242,212.51085253798126
24,4272,2.0,14674.538499510167,5008.428257529927,0.34130056340082565,0.29111648043600136,417.36902146082724
35,976,1.0,3392.205180359557,1080.804850073878,0.3186142325150621,0.2877184451137914,90.06707083948983
24,7472,1.0,24150.805834628572,8208.407087459522,0.3398812918983398,0.3093892622533651,684.0339239549602
24,9271,3.0,33826.09934463574,17246.622790290163,0.5098614124724727,0.27407830579407993,1437.2185658575136
26,590,0.0,2308.3687182849585,1072.3486355721725,0.4645482444281657,0.2555917498476372,89.36238629768104
65,930,1.0,3627.704956004403,994.2749429540257,0.27407822714698715,0.25636042932893666,82.85624524616881
55,9283,4.0,30334.85584632608,8179.603804808855,0.26964373413363374,0.30601760717199133,681.6336504007379
26,1778,1.0,5009.782994006485,1199.1329398486557,0.23935825988535891,0.35490559214383777,99.92774498738798
26,907,1.0,3609.6679566117837,1675.3230189101698,0.46412108788053524,0.25126964887134823,139.61025157584749
28,484,0.0,1832.0355651197763,926.5502739021576,0.5057490648886944,0.26418701100289865,77.2125228251798
24,9629,3.0,27277.835943075013,8347.524384273982,0.3060185713300016,0.3529972106326309,695.6270320228318
54,3051,4.0,11881.98477848747,2475.9440389596216,0.20837798441236513,0.25677528265512395,206.3286699133018
46,3931,4.0,15042.083465688302,3502.8299254157428,0.23286866699057096,0.26133347876753876,291.90249378464523
